Upin_00000082	XLOC_000105	XLOC_000105
Upin_00000553	XLOC_000105	XLOC_000105
Upin_00000302	XLOC_000434	XLOC_000434
Upin_00000821	XLOC_000435	XLOC_000435
Upin_00000303	XLOC_000436	XLOC_000436
Upin_00000822	XLOC_000436	XLOC_000436
Upin_00000823	XLOC_000436	XLOC_000436
Upin_00000554	XLOC_000106	XLOC_000106
Upin_00000555	XLOC_000107	XLOC_000107
Upin_00000556	XLOC_000108	XLOC_000108
Upin_00000557	XLOC_000109	XLOC_000109
Upin_00000083	XLOC_000109	XLOC_000109
Upin_00000304	XLOC_000437	XLOC_000437
Upin_00000305	XLOC_000438	XLOC_000438
Upin_00000084	XLOC_000110	XLOC_000110
Upin_00000085	XLOC_000111	XLOC_000111
Upin_00000558	XLOC_000111	XLOC_000111
Upin_00000306	XLOC_000439	XLOC_000439
Upin_00000307	XLOC_000440	XLOC_000440
Upin_00000559	XLOC_000112	XLOC_000112
Upin_00000086	XLOC_000112	XLOC_000112
Upin_00000308	XLOC_000441	XLOC_000441
Upin_00000309	XLOC_000442	XLOC_000442
Upin_00000824	XLOC_000443	XLOC_000443
Upin_00000825	XLOC_000444	XLOC_000444
Upin_00000560	XLOC_000113	XLOC_000113
Upin_00000311	XLOC_000445	XLOC_000445
Upin_00000087	XLOC_000115	XLOC_000115
Upin_00000562	XLOC_000115	XLOC_000115
Upin_00000563	XLOC_000115	XLOC_000115
Upin_00000564	XLOC_000116	XLOC_000116
Upin_00000565	XLOC_000117	XLOC_000117
Upin_00000312	XLOC_000446	XLOC_000446
Upin_00000827	XLOC_000446	XLOC_000446
Upin_00000313	XLOC_000447	XLOC_000447
Upin_00000567	XLOC_000119	XLOC_000119
Upin_00000088	XLOC_000120	XLOC_000120
Upin_00000568	XLOC_000120	XLOC_000120
Upin_00000314	XLOC_000448	XLOC_000448
Upin_00000315	XLOC_000449	XLOC_000449
Upin_00000316	XLOC_000450	XLOC_000450
Upin_00000317	XLOC_000451	XLOC_000451
Upin_00000569	XLOC_000121	XLOC_000121
Upin_00000089	XLOC_000122	XLOC_000122
Upin_00000090	XLOC_000123	XLOC_000123
Upin_00000318	XLOC_000452	XLOC_000452
Upin_00000828	XLOC_000452	XLOC_000452
Upin_00000319	XLOC_000453	XLOC_000453
Upin_00000091	XLOC_000124	XLOC_000124
Upin_00000320	XLOC_000454	XLOC_000454
Upin_00000092	XLOC_000125	XLOC_000125
Upin_00000830	XLOC_000456	XLOC_000456
Upin_00000321	XLOC_000456	XLOC_000456
Upin_00000093	XLOC_000126	XLOC_000126
Upin_00000831	XLOC_000457	XLOC_000457
Upin_00000322	XLOC_000457	XLOC_000457
Upin_00000832	XLOC_000457	XLOC_000457
Upin_00000094	XLOC_000127	XLOC_000127
Upin_00000570	XLOC_000127	XLOC_000127
Upin_00000572	XLOC_000129	XLOC_000129
Upin_00000833	XLOC_000458	XLOC_000458
Upin_00000573	XLOC_000130	XLOC_000130
Upin_00000095	XLOC_000131	XLOC_000131
Upin_00000574	XLOC_000131	XLOC_000131
Upin_00000834	XLOC_000459	XLOC_000459
Upin_00000575	XLOC_000132	XLOC_000132
Upin_00000835	XLOC_000460	XLOC_000460
Upin_00000323	XLOC_000460	XLOC_000460
Upin_00000096	XLOC_000133	XLOC_000133
Upin_00000097	XLOC_000134	XLOC_000134
Upin_00000576	XLOC_000135	XLOC_000135
Upin_00000098	XLOC_000136	XLOC_000136
Upin_00000577	XLOC_000137	XLOC_000137
Upin_00000324	XLOC_000461	XLOC_000461
Upin_00000836	XLOC_000461	XLOC_000461
Upin_00000837	XLOC_000462	XLOC_000462
Upin_00000578	XLOC_000138	XLOC_000138
Upin_00000838	XLOC_000463	XLOC_000463
Upin_00000579	XLOC_000139	XLOC_000139
Upin_00000839	XLOC_000464	XLOC_000464
